Name	GND
Nachtweih Albertine	kein Eintrag von api gefunden
Nacken Ernst	117209279
Nadler Gustav Adolf	117209708
Nadler Karl Christian Gottfried	117209872
Näf Heinrich	https://d-nb.info/gnd/117210595	https://d-nb.info/gnd/1095140973
Nagel Leo	1024015661
Nagel Siegfried Robert	116880260
Nagel Vally	116880287
Nagel Karl August Wilhelm	116880155
Nagel von Brawe Hans	116137320
Naegeli Otto	1279877693
Nagler Franz L	173396089
Nahmer Johanna	117391662
Najmájer Marie	116880724
Nalli Agathe	116711817
Nann Josefa	1038678706
Naerger Jda	kein Eintrag von api gefunden
Naschér Eduard	https://d-nb.info/gnd/116883480	https://d-nb.info/gnd/1024114872
Nassauer Max	116884150
Nast Klara	126583668
Nathan Albert	https://d-nb.info/gnd/116884835	https://d-nb.info/gnd/1055119043
Nathan Sally	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nathusius Annemarie	116885270
Nathusius Marie	https://d-nb.info/gnd/116900628	https://d-nb.info/gnd/118738135
Nathusius Philipp Engelhard	https://d-nb.info/gnd/118738135	https://d-nb.info/gnd/116900628
Natorp Gottfried Bernhard Adelbert	133991350
Natorp Gottfried Andreas	133991350
Natorp Emmy	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Natter Heinrich	127817638
Natzmer Anna	https://d-nb.info/gnd/1220789925	https://d-nb.info/gnd/116008512
Natzohme 	https://d-nb.info/gnd/1060498553	https://d-nb.info/gnd/116763388
Nauheim Julius	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Naumann Dora	https://d-nb.info/gnd/174005520	https://d-nb.info/gnd/1280964154	https://d-nb.info/gnd/1300292784	https://d-nb.info/gnd/1299378366
Naumann Christian Ferdinand	116899433
Naumann Friedrich	https://d-nb.info/gnd/118738178	https://d-nb.info/gnd/1050013816	https://d-nb.info/gnd/1308241232
Naumann Heinrich	https://d-nb.info/gnd/116899905	https://d-nb.info/gnd/11689993X
Naumann Josephine	1216900213
Naumann Viktor	116900725
Naundorff A. Julius	104311444
Nautilus 	https://d-nb.info/gnd/1152957945	https://d-nb.info/gnd/1053090943
Nawrocki Rudolf	kein Eintrag von api gefunden
Neal Max	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neander Theodor	https://d-nb.info/gnd/112469448X	https://d-nb.info/gnd/1194029108
Neander Wolfgang	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nebe Klara	116901918
Nebinger J. H	116902604
Neckarsulmer Ernst	116902736
Necker Gotthilf	116902892
Necker Nanny	116902981
Neeff Gotthold August	116904909
Negro C. del	1191944700
Nehls Hans	1235116190
Neidegg L.	13969028X
Neidhardt Felix	kein Eintrag von api gefunden
Neidhardt von Gneisenau Marie	https://d-nb.info/gnd/126421072	https://d-nb.info/gnd/1148470980
Nell Otto	117096156
Nelten Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nemmersdorf Franz	116433221
Nemo 	https://d-nb.info/gnd/301018936	https://d-nb.info/gnd/128912065	https://d-nb.info/gnd/1128348519	https://d-nb.info/gnd/125068790X	https://d-nb.info/gnd/118747673	https://d-nb.info/gnd/10289561-2	https://d-nb.info/gnd/1086336747
Nemo J	https://d-nb.info/gnd/1061046710	https://d-nb.info/gnd/129728020
Nennewitz Oskar	kein Eintrag von api gefunden
Nentwig Gustav	kein Eintrag von api gefunden
Nerese(-Wietholz) M	kein Eintrag von api gefunden
Nesbeda Joseph	1285888286
Nesmüller Joseph Ferdinand	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nesper Eugen	https://d-nb.info/gnd/116433949	https://d-nb.info/gnd/116940956	https://d-nb.info/gnd/129223928X	https://d-nb.info/gnd/1292235365
Nespital Robert	1026395003
Nessel Gottfried	https://d-nb.info/gnd/1177837803	https://d-nb.info/gnd/1038278813
Nesselmann Roderich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neßl Erik	130210382
Neßler Friedrich	https://d-nb.info/gnd/116941944	https://d-nb.info/gnd/101134541
Nestler Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nestroy Johann Nepomuk Eduard Ambrosius	118587080
Netz Karl Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Netz Paul	139861548
Neubauer Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neubauer Ernst Rudolf	116945591
Neubaur Franz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neubert-Drobisch Walther	1055236929
Neubürger Emil	116952350
Neubürgen Ferdinand Ludwig	kein Eintrag von api gefunden
Neubürger Ferdinand	https://d-nb.info/gnd/116952555	https://d-nb.info/gnd/1073498085
Neuda Fanni	1047849720
Neudeck Georg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neuert Hans	https://d-nb.info/gnd/11643239X	https://d-nb.info/gnd/118537490
Neuhain 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neuhaus Gustav Reinhard	116955082
Neuhaus Thusnelda	kein Eintrag von api gefunden
Neuhof Lebrecht	101262345
Neukirch Franz Xaver	1044840218
Neumann A	1231243252
Neumann Aline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann Arthur	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann Bertha	1089585489
Neumann Johann Friedrich Ernst	https://d-nb.info/gnd/129477907	https://d-nb.info/gnd/1023904020	https://d-nb.info/gnd/1023903970	https://d-nb.info/gnd/116154527	https://d-nb.info/gnd/116378328
Neumann Hermann Fritz	126616566
Neumann Hermann Kunibert	104286083
Neumann Hugo	https://d-nb.info/gnd/142749818	https://d-nb.info/gnd/1055224793	https://d-nb.info/gnd/116457139
Neumann Jenny	116557915
Neumann Johannes Walter	kein Eintrag von api gefunden
Neumann Johann Kaspar	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann Johanna	1107818753
Neumann Eduard Julius Sigismund	kein Eintrag von api gefunden
Neumann Karl Waldemar	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann Ludwig Gottfried	10413321X
Neumann Magnus	1044841214
Neumann-Hofer Annie	https://d-nb.info/gnd/116983213	https://d-nb.info/gnd/124116221
Neumann-Jödemann Ernst	116983388
Neumann-Strela Karl	11698354X
Neumeister Georg	1038128218
Neumeister Rudolf Albrecht Julius Emil	kein Eintrag von api gefunden
Neun Wilfried	116889543
Neunert Hans	kein Eintrag von api gefunden
Neurath Anna	https://d-nb.info/gnd/117106038	https://d-nb.info/gnd/118606468
Neurath Karl August Emil Maximilian	1035102609
Neurode Kurt	https://d-nb.info/gnd/12783821X	https://d-nb.info/gnd/116042400
Neuse Günther Friedrich Adolf	116985070
Ney Friedrich Christian	https://d-nb.info/gnd/126619301	https://d-nb.info/gnd/116992697
Ney Johann Heinrich	1055753133
Ney Karl Eduard	116992743
Niborn Robert	kein Eintrag von api gefunden
Nicki 	130331139
Nicol Karl Wilhelm Günther	1037881281
Nicolai Adolf	https://d-nb.info/gnd/139761810	https://d-nb.info/gnd/116995696
Nicolai K. Elias	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Niderberger Leonz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Niebelschütz Sophie	142449563
Nieberg Mathilde	116998806
Niebergall Ernst Elias	https://d-nb.info/gnd/118734776	https://d-nb.info/gnd/116577142
Nieborowski Paul	126627800
Niebuhr Karl	https://d-nb.info/gnd/1055389024	https://d-nb.info/gnd/116695846	https://d-nb.info/gnd/1070403962
Niedenführ Georg	https://d-nb.info/gnd/114678581X	https://d-nb.info/gnd/11700362X
Niederführ Hans	1253090831
Niedermann Alfred	https://d-nb.info/gnd/1044880953	https://d-nb.info/gnd/1056053860
Niedermann Wilhelm Fürchtegott	1046110535
Niedlich Traugott Karl Joachim Kurd	kein Eintrag von api gefunden
Niedmann Karl Christian Friedrich	https://d-nb.info/gnd/117000698	https://d-nb.info/gnd/110141458
Niedner Heinrich	https://d-nb.info/gnd/1044335289	https://d-nb.info/gnd/1242425675
Nielk Otto	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Niemann Wilhelm Otto August	117001783
Niemann Johanna	117001937
Niemann Karl	117001996
Niembsch Nicolaus Franz	118571508
Niemeyer Ernesto	117002461
Niendorf Marc Anton	117016144
Niendorf Emma	116146095
Nier Anna Frieda	kein Eintrag von api gefunden
Nies Konrad	117016586
Niese Charlotte	117016659
Niesel-Lessenthin Christa	11701673X
Nießen Paul	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nießen-Deiters Leonore	117017272
Nietschmann Hermann	104317949
Nietzsche Friedrich Wilhelm	https://d-nb.info/gnd/118587943	https://d-nb.info/gnd/1097230805	https://d-nb.info/gnd/107108690	https://d-nb.info/gnd/1063314712	https://d-nb.info/gnd/117019275
Nievert Helene	126410267
Nigg Marianne	11701866X
Niggeler Rudolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nilas E	1047918196
Nippold Wilhelm Karl Alexander	1044909285
Nissel Franz	117022462
Nissel Karl	117022489
Nithack-Stahn Walther	117023256
Nitsch Harry	117023272
Nitschke Anna	11702340X
Nitschke Julius Ernst August	103510234X
Nitschmann Heinrich	132855585
Nitschner Jakob	130125458
Nittel Anton	138640823
Nitzsche Robert	117023914
Nivardus Frater	kein Eintrag von api gefunden
Noack Ludwig Ferdinand	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nobiling Anna	https://d-nb.info/gnd/1035607891	https://d-nb.info/gnd/1323881387
Nobiling Friedrich Alfred Max	117035785
Noder A. A	https://d-nb.info/gnd/118803204	https://d-nb.info/gnd/1126761826
Nodnagel August	119071614
Noé Heinrich August	119074079
Noël A	https://d-nb.info/gnd/1018813586	https://d-nb.info/gnd/1045038334	https://d-nb.info/gnd/116625511	https://d-nb.info/gnd/1146707762	https://d-nb.info/gnd/119362082	https://d-nb.info/gnd/114627064X
Nolde Ferdinand Gerhard Michael	1054358745
Noeldechen Julius Wilhel Bernhard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Noller Gustav Adolf	https://d-nb.info/gnd/142735744	https://d-nb.info/gnd/1175653799
Noltenius Asta	kein Eintrag von api gefunden
Nölting Bertha	1050550889
Noelting Johannes	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Noltsch Wenzel Ottokar	130867721
Nömaier Joseph	136503608
Nonne Ludwig	11705402X
Nonnemann Friedrich	1044942657
Nonnenholz A. H	kein Eintrag von api gefunden
Noorden Elly	117054372
Norberg Leon	kein Eintrag von api gefunden
Norbert Bruder	1036800563
Nord Paul	https://d-nb.info/gnd/117055042	https://d-nb.info/gnd/1157610390	https://d-nb.info/gnd/126772088	https://d-nb.info/gnd/4475988-5	https://d-nb.info/gnd/4611430-0	https://d-nb.info/gnd/4239183-0
Nordau Max Simon	118588583
Nordeck Erich	1158358059
Norden A	1079823662
Norden Erich	1046764799
Norden Ernst	https://d-nb.info/gnd/1316129985	https://d-nb.info/gnd/1229973664	https://d-nb.info/gnd/1200498429
Norden Jul	https://d-nb.info/gnd/127781412	https://d-nb.info/gnd/14163670X
Norden Karl	1055096337
Norden Marie	https://d-nb.info/gnd/11720899X	https://d-nb.info/gnd/1156055385
Norden Ottokar	1055099395
Nordermann Hermann	https://d-nb.info/gnd/1060505061	https://d-nb.info/gnd/117203947
Nordhausen Richard	117056189
Nordheim H	https://d-nb.info/gnd/1054880042	https://d-nb.info/gnd/1054879877	https://d-nb.info/gnd/116922842	https://d-nb.info/gnd/117483621
Nordheim Josias	https://d-nb.info/gnd/1158604572	https://d-nb.info/gnd/116039183
Nordmann Friederike Auguste Wilhelmine	kein Eintrag von api gefunden
Nordmann Johannes	https://d-nb.info/gnd/117056553	https://d-nb.info/gnd/117741981	https://d-nb.info/gnd/121122387
Nordmann Richard	116724900
Nordryck Karl Heinrich	140337105
Nörenberg Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Noris Ferdinand	11647419X
Nork Friedrich	116340266
Normann Hanns	1167359348
Normann Luise	1120190142
Normann Helmut Theodor Wilhelm	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Norrenberg Peter Franz Xavier	kein Eintrag von api gefunden
Norrmann Tagetis	126502668
Nostitz und Jänckendorf Klothilde Septima	117059560
Nötel C. Friedrich H	1035102269
Nötel Louis	117039306
Nöthig Theobald	118817205
Notter Friedrich	https://d-nb.info/gnd/117067598	https://d-nb.info/gnd/1147156875	https://d-nb.info/gnd/1012785076
Nötzlt Jean	kein Eintrag von api gefunden
Nötzold Gustav	127803084
Nover Jakob	https://d-nb.info/gnd/1024350231	https://d-nb.info/gnd/1235281388
Nowack Alexander	1156561809
Nowak Edmund	https://d-nb.info/gnd/12877570X	https://d-nb.info/gnd/130515442
Nowotny Jsabella	kein Eintrag von api gefunden
Nüdling Ludwig	119541890
Nuhn Kurt	1050550862
Nümärker de olle	kein Eintrag von api gefunden
Nüms von Nahrends 	kein Eintrag von api gefunden
Nürnberger Woldemar	https://d-nb.info/gnd/1067108688	https://d-nb.info/gnd/118748793	https://d-nb.info/gnd/100231144
Nusko Marusa	1044949716
Nußbaum Oswald Jsidor	kein Eintrag von api gefunden
Nüsseler Albertine	kein Eintrag von api gefunden
Nütten Anna	https://d-nb.info/gnd/189557354	https://d-nb.info/gnd/117070874
Nydegger Hans	https://d-nb.info/gnd/1044622091	https://d-nb.info/gnd/1057577952
O. M.	1157920349
Oben J.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oberbreyer Max	117073164
Oberdieck Marie	117075736
Oberdieck Wilhelm	https://d-nb.info/gnd/1173439250	https://d-nb.info/gnd/1034696017
Oberkamp Olga	101221657
Oberkofler Anton	1024641309
Oberländer 	110717996
Oberländer Heinrich	117076724
Oberlaender Leopold Gustav	117076805
Oberlein Albert	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oberleitner Karl	11707697X
Oberndorff Karl	https://d-nb.info/gnd/117077682	https://d-nb.info/gnd/1215043325
Oberndorff Maria Theresia Katharina Leopoldine Clotilde Fortunata	kein Eintrag von api gefunden
Oberparleiter Jgnaz	kein Eintrag von api gefunden
Qberstädter Hans	kein Eintrag von api gefunden
Oberton Hortens Richard	kein Eintrag von api gefunden
Obes K	https://d-nb.info/gnd/6015112-2	https://d-nb.info/gnd/1118760050	https://d-nb.info/gnd/1213037905
Obrist Johann Georg	https://d-nb.info/gnd/117078859	https://d-nb.info/gnd/131942425
Obsieger Andreas	117078999
Obst Arthur	117079065
Obstalden 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ochsenbein Gottlieb Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oechsler Franz Philipp Robert	kein Eintrag von api gefunden
Oculeus 	1158106351
Odendahl Clementine	1157488196
Odermatt Franz	https://d-nb.info/gnd/117095648	https://d-nb.info/gnd/1053626681
Oderwald Hermann	kein Eintrag von api gefunden
Odoardo 	https://d-nb.info/gnd/1055448446	https://d-nb.info/gnd/117341304
O’Donell Hanna	117096156
Offen Hans	https://d-nb.info/gnd/117110329	https://d-nb.info/gnd/1025006410
Offermann Alfred	126826617
Offner Franz Xaver	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ohagen Alfred	1068871008
Oehl Wilhelm	143079298
Ohle Fritz	1032432268
Ohler Konrad Philipp	117111465
Öhler Hugo	1041709439
Oehler Richard	11853419X
Ohlert Arnold	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oehlmann Karl	104353384
Ohlrich Hans	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ohlsen Jörg	116208740
Ohly Christian Adolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ohly Emil	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ohm-Januschowsky Alexander	https://d-nb.info/gnd/126623937	https://d-nb.info/gnd/1067944230
Oehmke Henny	108976863X
Ohnesorge Friedrich	https://d-nb.info/gnd/117112275	https://d-nb.info/gnd/1145985270
Ohorn Anton Joseph	117112518
Öhquist Johannes	https://d-nb.info/gnd/117104078	https://d-nb.info/gnd/117104183
Ohrem-Bonn Hermann Joseph	117112593
Ohrenberg Bernhard	https://d-nb.info/gnd/1045090875	https://d-nb.info/gnd/117112615
Ohrt Wilhelm	https://d-nb.info/gnd/117112690	https://d-nb.info/gnd/1055547452
Oekander 	1190297817
Oeke Franz Wilhelm	kein Eintrag von api gefunden
Okonkowski Georg	117114685
Olaß Edmund	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oelbermann Hugo	117104426
Oelckers Theodor Hermann	117104507
Olden Balder	https://d-nb.info/gnd/118589784	https://d-nb.info/gnd/117115916	https://d-nb.info/gnd/118915363	https://d-nb.info/gnd/133034631	https://d-nb.info/gnd/117229369
Olden Hans	https://d-nb.info/gnd/117115916	https://d-nb.info/gnd/117116025	https://d-nb.info/gnd/118915363	https://d-nb.info/gnd/118589784	https://d-nb.info/gnd/129404780	https://d-nb.info/gnd/130039578
Olden Julian	https://d-nb.info/gnd/122800915	https://d-nb.info/gnd/104183772
Oldenburg Ludwig	https://d-nb.info/gnd/1035111098	https://d-nb.info/gnd/1034732676	https://d-nb.info/gnd/1034923641
Oldofredi-Haager Julia	kein Eintrag von api gefunden
Olfer August	https://d-nb.info/gnd/104268107	https://d-nb.info/gnd/118786962
Olfers Hedwig	https://d-nb.info/gnd/117761591	https://d-nb.info/gnd/118786962	https://d-nb.info/gnd/11712124X	https://d-nb.info/gnd/121762483	https://d-nb.info/gnd/123518733
Olfers Marie	https://d-nb.info/gnd/11712124X	https://d-nb.info/gnd/1023758911	https://d-nb.info/gnd/118786962	https://d-nb.info/gnd/117761591
Olfsen Peter Eduard	kein Eintrag von api gefunden
Olinda Alexander	117121452
Olivar M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oliven Fritz	https://d-nb.info/gnd/118745123	https://d-nb.info/gnd/1060385775
Oelkers Else	kein Eintrag von api gefunden
Oels Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Olsa Eduard August	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oelschläger Hermann	117105104
Oelsner Theodor	https://d-nb.info/gnd/117105309	https://d-nb.info/gnd/1279344814
Oelwein Arthur	1042619662
Oemisch Paul Walter	kein Eintrag von api gefunden
Ommerborn Christian	https://d-nb.info/gnd/117123765	https://d-nb.info/gnd/1078478996	https://d-nb.info/gnd/1078478872	https://d-nb.info/gnd/1078479070	https://d-nb.info/gnd/1078478767	https://d-nb.info/gnd/1078958971
Ommerborn Karl	https://d-nb.info/gnd/127422803	https://d-nb.info/gnd/117123765	https://d-nb.info/gnd/1078478996	https://d-nb.info/gnd/1078478872	https://d-nb.info/gnd/1078479070	https://d-nb.info/gnd/1078478767	https://d-nb.info/gnd/1078958971
Ompteda Georg	https://d-nb.info/gnd/100813283	https://d-nb.info/gnd/1152419536	https://d-nb.info/gnd/1044646144
Ompteda Ludwig	https://d-nb.info/gnd/117123978	https://d-nb.info/gnd/117124001
Onno Karl	1050464257
Opel Wilhelm	1257267191
Opfermann Ernst	129972932
Oppel Karl	https://d-nb.info/gnd/127094296	https://d-nb.info/gnd/119285022X
Oppeln-Bronikowski 	https://d-nb.info/gnd/1056151579	https://d-nb.info/gnd/117136018	https://d-nb.info/gnd/1243978163	https://d-nb.info/gnd/1021412228
Oppen J	https://d-nb.info/gnd/115899415X	https://d-nb.info/gnd/124164528	https://d-nb.info/gnd/130328154
Oppenheim Jda	kein Eintrag von api gefunden
Oppenheimer Franz	https://d-nb.info/gnd/118641417	https://d-nb.info/gnd/1202635466	https://d-nb.info/gnd/1202634435	https://d-nb.info/gnd/1202635334
