Name	GND
Naveau Thekla	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neander Pauline	kein Eintrag von api gefunden
Nebe Clara	116901918
Nebelin Elisabethe Charlotte	kein Eintrag von api gefunden
Nebinger J. H	116902604
Necker Nanny	116902981
Nefe Regine	kein Eintrag von api gefunden
Negenborn Marie	1268119040
Negro C. del	1191944700
Neisser Regina	139855556
Nelken Thekla	kein Eintrag von api gefunden
Nellen Maria	https://d-nb.info/gnd/1068828765	https://d-nb.info/gnd/11553170X
Nelly St	https://d-nb.info/gnd/10329908-7	https://d-nb.info/gnd/1161543422	https://d-nb.info/gnd/117364460	https://d-nb.info/gnd/1233709658	https://d-nb.info/gnd/1158576846	https://d-nb.info/gnd/117313092
Nelson	https://d-nb.info/gnd/101870531	https://d-nb.info/gnd/124627293
Nemekházy Josefine	kein Eintrag von api gefunden
Nemeth Susanna	kein Eintrag von api gefunden
Nemmersdorf Franz	116433221
Nemo	https://d-nb.info/gnd/301018936	https://d-nb.info/gnd/128912065	https://d-nb.info/gnd/1128348519	https://d-nb.info/gnd/125068790X	https://d-nb.info/gnd/118747673	https://d-nb.info/gnd/10289561-2	https://d-nb.info/gnd/1086336747
Nemo J	https://d-nb.info/gnd/1061046710	https://d-nb.info/gnd/129728020
Nerese Marg	118177087
Nerlich Agnes	kein Eintrag von api gefunden
Nessille O	116451866
Nestor	115617442
Netcke-Schwendy	kein Eintrag von api gefunden
Netz Johanne	https://d-nb.info/gnd/104163003	https://d-nb.info/gnd/1322948577	https://d-nb.info/gnd/12892621X	https://d-nb.info/gnd/127902112	https://d-nb.info/gnd/121561208
Neubaur Lina	kein Eintrag von api gefunden
Neuberin Karoline Friederike	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neubrunn Jacobine	kein Eintrag von api gefunden
Neuda Fanni	1047849720
Neudecker Anna Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neuenhagen Henriette Dorothea	1044745762
Neuerburg-Jacobs Mathilde	kein Eintrag von api gefunden
Neuhaus Thusnelda	kein Eintrag von api gefunden
Neumann Aline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann Bertha	1089585489
Neumann Betty	1114831417
Neumann Elise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann-Hofer Annie	https://d-nb.info/gnd/116983213	https://d-nb.info/gnd/124116221
Neumann Jenni	1048085619
Neumann Johanna	1107818753
Neumann Anna Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann Marie	https://d-nb.info/gnd/116963654	https://d-nb.info/gnd/1232752444	https://d-nb.info/gnd/171614593	https://d-nb.info/gnd/116983280	https://d-nb.info/gnd/1230484388	https://d-nb.info/gnd/1157218202
Neumann v. Meissenthal Marianne	1024679497
Neumann Rosalia	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Neumann-Satori Johanna	113668139
Neumann-Tiell M	kein Eintrag von api gefunden
Neupauer Chr	119549263
Neuschütz Anna Therese	kein Eintrag von api gefunden
Neustädter Adele	https://d-nb.info/gnd/1055185577	https://d-nb.info/gnd/1013054431
Nickel Luise	1162155922
Nickles Luise	kein Eintrag von api gefunden
Nicolai Anna	1044880163
Nicolay Antoinette	kein Eintrag von api gefunden
Nicolin Eleonore	127751203
Niebelschütz Sophie	142449563
Niebuhr Hildegard	kein Eintrag von api gefunden
Niederweelen Marianne	kein Eintrag von api gefunden
Niedner Marie	kein Eintrag von api gefunden
Niels Erik	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Niemann Auguste	1145676170
Niemann Johanna	117001937
Niemann Rosa	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Niemeyer Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Niendorf Emma	116146095
Nier Anna Frieda	kein Eintrag von api gefunden
Niese Charlotte	117016659
Niese Hedwig	kein Eintrag von api gefunden
Niese Th	https://d-nb.info/gnd/125880561	https://d-nb.info/gnd/1224386442	https://d-nb.info/gnd/1158214014	https://d-nb.info/gnd/1207886378	https://d-nb.info/gnd/2173387-9
Niethammer Marie	https://d-nb.info/gnd/117018082	https://d-nb.info/gnd/118561545
Nievenstern Marie	kein Eintrag von api gefunden
Nievert Helene	126410267
Nigg Marianne	11701866X
Nigra B	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nigris Emma	kein Eintrag von api gefunden
Nilas E	1047918196
Nisle-Klein Charlotte	117022411
Nissel L	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nissen Maria	11873721X
Nitschke Anna	11702340X
Nitschmann Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nitzschke Karoline	104143894
Niwel R	kein Eintrag von api gefunden
Nobiling Anna	https://d-nb.info/gnd/1035607891	https://d-nb.info/gnd/1323881387
Noël A	https://d-nb.info/gnd/1018813586	https://d-nb.info/gnd/1045038334	https://d-nb.info/gnd/1146707762	https://d-nb.info/gnd/116625511	https://d-nb.info/gnd/119362082	https://d-nb.info/gnd/114627064X
Nogat Mechtildis	kein Eintrag von api gefunden
Nolde Dorothee Anne Elise	kein Eintrag von api gefunden
Nölting Bertha	1050550889
Norden A	1079823662
Norden Alma	kein Eintrag von api gefunden
Norden E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Norden Erich	1046764799
Norden Ernst	https://d-nb.info/gnd/1316129985	https://d-nb.info/gnd/1229973664	https://d-nb.info/gnd/1200498429
Norden Freia	130513245
Norden Marie	https://d-nb.info/gnd/11720899X	https://d-nb.info/gnd/1156055385
Nordenflycht Hedwig Charlotte	14163670X
Nordenflycht Julie	14163670X
Nordheim Henriette	116922842
Nordheim Julie	1049681932
Nordmann Auguste Wilhelmine Friederike	kein Eintrag von api gefunden
Nordmann Richard	116724900
Normann Henriette Sophie Charlotte	12180321X
Nostitz Helene	118588796
Nostitz-Rieneck Pauline	116683104
Nostitz und Jänckendorf Septimie Klotilde	kein Eintrag von api gefunden
Nostitz-Wallwitz A.	kein Eintrag von api gefunden
Nouvel Math	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nowack Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Nowis C	1318489830
Nowotny Isabella	116212217
Nuppera A	kein Eintrag von api gefunden
Nusko Maruša	https://d-nb.info/gnd/1044949716	https://d-nb.info/gnd/118805789
Nüsseler-Gruebler Albertine	kein Eintrag von api gefunden
Nütten Anna	https://d-nb.info/gnd/189557354	https://d-nb.info/gnd/117070874
Oben J.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oberhofen L.	kein Eintrag von api gefunden
Oberkamp Olga	101221657
Obermayer Aurelia	12806532X
Obroutscheff Anna	kein Eintrag von api gefunden
Obroutscheff Paula	kein Eintrag von api gefunden
Obst Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ockel Wanda und Helena	kein Eintrag von api gefunden
Oehler Elise	116371951
Oehler Luise	https://d-nb.info/gnd/101660944	https://d-nb.info/gnd/1218267674
Oehme Constanze Theodore Sophie	1045064297
Oehmke Henny	108976863X
Oelschläger Wilhelmine	121989461
Oelsner Elise	1279344814
Oepke A. Th Sophie	kein Eintrag von api gefunden
Oerden Gertrud	116513268
Oertel von Ortelsburg Adelaide Christine Franziska	kein Eintrag von api gefunden
Oertzen Albertine Sophie Charlotte	1046359614
Oertzen Margarete Marie	127684050
Oeser Therese	116735260
Oesteren Laska	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oesterheld Ida Therese	kein Eintrag von api gefunden
Oestreich Anna	118686747
Oeynhausen Wilhelmine	133558932
Ohswaldt Pauline	120913704
Olberg Oda	1297356691
Oldershausen Ottilie	kein Eintrag von api gefunden
Oldofredi-Haager Julie	kein Eintrag von api gefunden
Oletzky Lydie	kein Eintrag von api gefunden
Olfers Hedwig	https://d-nb.info/gnd/117761591	https://d-nb.info/gnd/118786962	https://d-nb.info/gnd/11712124X	https://d-nb.info/gnd/121762483	https://d-nb.info/gnd/123518733
Olfers Marie	https://d-nb.info/gnd/11712124X	https://d-nb.info/gnd/1023758911	https://d-nb.info/gnd/118786962	https://d-nb.info/gnd/117761591
Olivar M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Olivet H	129231983
Olten Antonie	kein Eintrag von api gefunden
Olten Hermine	139942807
Oltroff A	kein Eintrag von api gefunden
Omer Doris	https://d-nb.info/gnd/1280837179	https://d-nb.info/gnd/1113125535
O. O	https://d-nb.info/gnd/1033483362	https://d-nb.info/gnd/4247345-7	https://d-nb.info/gnd/1154443701	https://d-nb.info/gnd/1157583245	https://d-nb.info/gnd/1189349205	https://d-nb.info/gnd/131800019X	https://d-nb.info/gnd/4172571-2	https://d-nb.info/gnd/1047380544	https://d-nb.info/gnd/300942990	https://d-nb.info/gnd/4229627-4
Oosten Gerd	116627883
Opitz Adolf Therese	kein Eintrag von api gefunden
Oppenheim Ida	https://d-nb.info/gnd/112315872X	https://d-nb.info/gnd/115899415X
Oppre Anna	kein Eintrag von api gefunden
Orell-Keller Sophie	kein Eintrag von api gefunden
Orléans Elis. Charl.	https://d-nb.info/gnd/118529935	https://d-nb.info/gnd/1023911299	https://d-nb.info/gnd/115908534X	https://d-nb.info/gnd/1249429749
Orleans Elisabeth Luise Helene	101930992
Ormános Sandor	119094029
Orny T	1168025915
Ortenburg Julie	117148024
Orzeszko Elise	118736639
Osberg Otto	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Oschwald-Ringier Fanny	https://d-nb.info/gnd/1035517965	https://d-nb.info/gnd/116550759	https://d-nb.info/gnd/116550775
Osser Heinz	116269596
Osten A. der	https://d-nb.info/gnd/119778815	https://d-nb.info/gnd/135854628	https://d-nb.info/gnd/130921661	https://d-nb.info/gnd/120586975	https://d-nb.info/gnd/170554511	https://d-nb.info/gnd/1202558356	https://d-nb.info/gnd/127519033
Osten Herbert	1027973434
Osten Jenny der	116320788
Osten Mary	https://d-nb.info/gnd/1194014208	https://d-nb.info/gnd/126234825	https://d-nb.info/gnd/1309863067	https://d-nb.info/gnd/4037776-3
Osten-Sacken Katharina	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Osterloh Adele	https://d-nb.info/gnd/101220944	https://d-nb.info/gnd/125705220	https://d-nb.info/gnd/118509047
Oswald E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Otten Else	117170356
Ottenheimer Henriette	https://d-nb.info/gnd/104265523	https://d-nb.info/gnd/173200605
Ottesen Mary	138901392
Ottilié Ada	1159057761
Ottilie	https://d-nb.info/gnd/1038403138	https://d-nb.info/gnd/121385523	https://d-nb.info/gnd/126707618	https://d-nb.info/gnd/125727569	https://d-nb.info/gnd/128106255	https://d-nb.info/gnd/127493247	https://d-nb.info/gnd/125518412	https://d-nb.info/gnd/125351046	https://d-nb.info/gnd/126020094
Ottmer F	116720344
Otto Amöne	117171417
Otto Dora	https://d-nb.info/gnd/1045802255	https://d-nb.info/gnd/116251654	https://d-nb.info/gnd/11912162X
Otto Helene	https://d-nb.info/gnd/1045235040	https://d-nb.info/gnd/11617790X
Otto-Peters Luise	118590901
Otto Marie	https://d-nb.info/gnd/1207249734	https://d-nb.info/gnd/1081729015
Otto M Vally	kein Eintrag von api gefunden
Ottzenn Bertha	kein Eintrag von api gefunden
Oulot B	118620126
Ovena Anna	122335430
Paalzow Henriette	11601122X
Paalzow S	kein Eintrag von api gefunden
Paar Elisabeth	https://d-nb.info/gnd/126563047	https://d-nb.info/gnd/129722081	https://d-nb.info/gnd/16025794-3	https://d-nb.info/gnd/1111122962	https://d-nb.info/gnd/142098973	https://d-nb.info/gnd/1218498811	https://d-nb.info/gnd/1045010723	https://d-nb.info/gnd/110314135X	https://d-nb.info/gnd/1081462949
Paar Mathilde	128579129
Pabst M	1146305842
Pacher Bertha	kein Eintrag von api gefunden
Palfy Margarete	kein Eintrag von api gefunden
Palfy Ottilie	kein Eintrag von api gefunden
Palleske Emmy	kein Eintrag von api gefunden
Palm-Knieper M	kein Eintrag von api gefunden
Palm-Nasareff Fanny	kein Eintrag von api gefunden
Palme Agnes	kein Eintrag von api gefunden
Palmé-Paysen Hilda Ottilie	1157476910
Panck Lyda	kein Eintrag von api gefunden
Pannenborg Dorothea	116451777
Paoli Betty	https://d-nb.info/gnd/10692981X	https://d-nb.info/gnd/117719412
Pape Charlotte	https://d-nb.info/gnd/1034898817	https://d-nb.info/gnd/1189455560	https://d-nb.info/gnd/1189459736	https://d-nb.info/gnd/1189460130	https://d-nb.info/gnd/1189458411	https://d-nb.info/gnd/1189459450
Papke Käthe	121344134
Pappenheim Bertha	https://d-nb.info/gnd/118816292	https://d-nb.info/gnd/116175850
Pappenheim Pauline	kein Eintrag von api gefunden
Pappritz Anna	11603162X
Papst Helene	11614730X
Paradis Marie Therese	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Parameny K	1243979011
Parpart Alice	kein Eintrag von api gefunden
Parpart Gertrud	1045412090
Parr J M.	1176462059
Parwitz Th.	116049502
Paschkow A L.	kein Eintrag von api gefunden
Paschkowsky D.	1045496618
Paschwitz Theodolinde	116049502
Passow Athenaea	120510774
Pasternak Louise Emilie	kein Eintrag von api gefunden
Pataki Ilona	1158238282
Pataky Theresia Carolina Maria	kein Eintrag von api gefunden
Pataky Sophie	116053143
Patruban Hermine	kein Eintrag von api gefunden
Pattberg Auguste	116058870
Paufler Professor	123422760
Paul Elvira	https://d-nb.info/gnd/1046573519	https://d-nb.info/gnd/118630083	https://d-nb.info/gnd/119105624
Paula M Schwester	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Pauli Amalie Katharina Henriette	1045570532
Paulus Emilie	https://d-nb.info/gnd/1135159327	https://d-nb.info/gnd/13327246X
Paulus Karoline	https://d-nb.info/gnd/116066563	https://d-nb.info/gnd/117321435
Pauly Tony	kein Eintrag von api gefunden
Paura A. der	119196778
Pause Klara	kein Eintrag von api gefunden
Pawlitschek Anna	127895345
Pawelka Lehrerin Marie	kein Eintrag von api gefunden
Paysen Hilda	1157476910
Pech Henriette	kein Eintrag von api gefunden
Pechmann Auguste	116071516
Peez M. Henriette	kein Eintrag von api gefunden
Peisker Malwine	kein Eintrag von api gefunden
Pelican Bertha	1024854310
Pellegrina Amara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Pelouze Madame	1052865631
Peltzer Ida	kein Eintrag von api gefunden
Pelz Henriette	https://d-nb.info/gnd/116076534	https://d-nb.info/gnd/126796955	https://d-nb.info/gnd/127899561
Pelzeln Franziska	127899561
Pelzeln Marie	https://d-nb.info/gnd/127513175	https://d-nb.info/gnd/127899561	https://d-nb.info/gnd/118742361
Pembrocke Lady Emma	kein Eintrag von api gefunden
Pembrocke Emma	kein Eintrag von api gefunden
Penl Itha	kein Eintrag von api gefunden
Pepi Tante	kein Eintrag von api gefunden
Peregrina Cordula	https://d-nb.info/gnd/1076339549	https://d-nb.info/gnd/136125425
Pereles Julia	kein Eintrag von api gefunden
Perigny de Saint Romain Rose Marie Louise	kein Eintrag von api gefunden
Perin von Gradenstein Josephine	101133928
Perin Josefine	101133928
Perl Henriette	129240230
Perl Henry	129240230
Perné Emma	kein Eintrag von api gefunden
Pesel Emma	kein Eintrag von api gefunden
Pessiack Louise	kein Eintrag von api gefunden
Petenbeck Maria	kein Eintrag von api gefunden
Peter Hermine Eva	11609494X
Peter Juliane Richarda	kein Eintrag von api gefunden
Peter Sidonie	1145441521
Peternell Anna	kein Eintrag von api gefunden
Peters Anna	1073390071
Peters Luise	https://d-nb.info/gnd/1208602705	https://d-nb.info/gnd/118590901	https://d-nb.info/gnd/13857278X	https://d-nb.info/gnd/140723838	https://d-nb.info/gnd/116455624
Peters Wilhelmine	https://d-nb.info/gnd/1298975751	https://d-nb.info/gnd/1200997271	https://d-nb.info/gnd/1037888944	https://d-nb.info/gnd/1298964148	https://d-nb.info/gnd/117501867
Petersdorff Ulrike	1324149450
Petersen Eleonora Johanna	https://d-nb.info/gnd/119129787	https://d-nb.info/gnd/139489878	https://d-nb.info/gnd/119129779
Petersen Wilhelmine Karoline	kein Eintrag von api gefunden
Petersen Marie	https://d-nb.info/gnd/133676641	https://d-nb.info/gnd/119350351
Petersen Minna	1146964307
Petersen-Wagner Julie	kein Eintrag von api gefunden
Peterson Luise	https://d-nb.info/gnd/13857278X	https://d-nb.info/gnd/1208602705
Petrasch Eugenie	11745754X
Petri Antonie	https://d-nb.info/gnd/120981688	https://d-nb.info/gnd/1237252636	https://d-nb.info/gnd/128884967
Petri M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Petritsch Fany	kein Eintrag von api gefunden
Petritsch Luise	kein Eintrag von api gefunden
Petrovits Eveline	kein Eintrag von api gefunden
Petzel Wilhelmine	https://d-nb.info/gnd/1189191415	https://d-nb.info/gnd/132827131	https://d-nb.info/gnd/101140525
Petzel Marie	https://d-nb.info/gnd/132827131	https://d-nb.info/gnd/1189191415	https://d-nb.info/gnd/101140525
Petzel Minna	https://d-nb.info/gnd/1189191415	https://d-nb.info/gnd/132827131	https://d-nb.info/gnd/101140525
Petzel Rosa	https://d-nb.info/gnd/101140525	https://d-nb.info/gnd/1189191415	https://d-nb.info/gnd/132827131
Petzold Emma	1175479411
Pfander Gertrud	1043570136
Pfannenschmidt Julie	116142855
Pfannschmidt Renata	143368494
Pfeifer Margarete	118636863
Pfeiffer Ida	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Pfeil Anna	https://d-nb.info/gnd/138520011	https://d-nb.info/gnd/116164867
Pfeil Clementine	kein Eintrag von api gefunden
Pfeil Lucie	https://d-nb.info/gnd/115810264X	https://d-nb.info/gnd/1199323160
Pfeilsticker Lina	kein Eintrag von api gefunden
Pflücker Emilie	kein Eintrag von api gefunden
Pfranger Albertine	1055234357
Pfudel Klara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Pfund Amalie	11608149X
Phelps Stuart Elisabeth	kein Eintrag von api gefunden
Philomusos	116676892
Phoebe	https://d-nb.info/gnd/1139075489	https://d-nb.info/gnd/189565438
Pichler Helene	https://d-nb.info/gnd/11617790X	https://d-nb.info/gnd/116461942
Pichler Karoline	118742361
Pichler Luise	https://d-nb.info/gnd/116978228	https://d-nb.info/gnd/116178051
Pichler Thdr. u. Ebner Luise	kein Eintrag von api gefunden
Pich-Polák Bertha	kein Eintrag von api gefunden
Pickel A	1073482197
Piderit Otto Hartwig u. Auguste	kein Eintrag von api gefunden
Piefke Mary	kein Eintrag von api gefunden
Pieper Antonie	140715630
Pierson Karoline	https://d-nb.info/gnd/116184833	https://d-nb.info/gnd/1209333287
Pierson Margot	kein Eintrag von api gefunden
Pietsch Klara	kein Eintrag von api gefunden
Pignatelli Gaëtana Maria	kein Eintrag von api gefunden
Pilgram-Diehl Margareta	kein Eintrag von api gefunden
Pillau J	128645253
Pillet M	kein Eintrag von api gefunden
Pinder Marie	https://d-nb.info/gnd/116186399	https://d-nb.info/gnd/116186410
Pinelli Ada	118816462
Pinkus Gertrud	https://d-nb.info/gnd/173269885	https://d-nb.info/gnd/1158189427
Pinoff Minna	kein Eintrag von api gefunden
Piorkowska Jenny	1179380533
Pippig Anna	1036156680
Pirka Rosa	1050551559
Pjetschka Klara	kein Eintrag von api gefunden
Planckh Amalie	kein Eintrag von api gefunden
Plange Henriette	189529814
Plankenberg A.	1033437093
Platz Jenny	1290297959
Platz Therese	3049845-4
Plazer Marie	128603695X
Plehn Auguste	https://d-nb.info/gnd/117764876	https://d-nb.info/gnd/135792770	https://d-nb.info/gnd/1183333269
Plescha Sophie	kein Eintrag von api gefunden
