Name	GND
Handel Victorine	kein Eintrag von api gefunden
Händel-Schütz Rosine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Handen Emma	116650680
Hanebuth Th	kein Eintrag von api gefunden
Hänel Erdmuthe Benigna Maria	104267003
Hanke Wilh Henr.	116453680
Hann Pauline	https://d-nb.info/gnd/1263240259	https://d-nb.info/gnd/1012800776
Hanneken Minette	kein Eintrag von api gefunden
Hanoum Kerimée	kein Eintrag von api gefunden
Hansgirg Franziska	kein Eintrag von api gefunden
Hansgirg Therese	https://d-nb.info/gnd/1055099514	https://d-nb.info/gnd/1252832524
Hansson-Marholm Laura	https://d-nb.info/gnd/118992996	https://d-nb.info/gnd/11854585X
Hanstein Lucie	117766895
Hanstein Marie	https://d-nb.info/gnd/116461632	https://d-nb.info/gnd/102357617
Harald M	https://d-nb.info/gnd/1100094326	https://d-nb.info/gnd/170943984	https://d-nb.info/gnd/127670386	https://d-nb.info/gnd/172389313
Harbou Marie	https://d-nb.info/gnd/1170714099	https://d-nb.info/gnd/116212853
Hardenberg Henriette Luise Juliane	https://d-nb.info/gnd/113668627	https://d-nb.info/gnd/1193703409
Hardenberg Magda	https://d-nb.info/gnd/1177726432	https://d-nb.info/gnd/117181234	https://d-nb.info/gnd/131914901	https://d-nb.info/gnd/141937475	https://d-nb.info/gnd/1046657712
Hardenberg Sophie	https://d-nb.info/gnd/142146315	https://d-nb.info/gnd/11646531X	https://d-nb.info/gnd/1193702097	https://d-nb.info/gnd/1163520470	https://d-nb.info/gnd/121252574
Harder Agnes	116473908
Harder Pauline	11548633X
Harding u. Hertwig R. Emily	kein Eintrag von api gefunden
Hardt-Stummer Amalia Crescentia	kein Eintrag von api gefunden
Härlin Emma	1172077967
Harms Emilie	116135697
Harms M E.	116421525
Harnisch Lina	kein Eintrag von api gefunden
Harrer Marie	116484802
Harriet 	https://d-nb.info/gnd/118578375	https://d-nb.info/gnd/119269090	https://d-nb.info/gnd/117333336
Hart Helmine	kein Eintrag von api gefunden
Hartdegen Luise	kein Eintrag von api gefunden
Härtel Wilhelmine	kein Eintrag von api gefunden
Harten Angelika	https://d-nb.info/gnd/1095566407	https://d-nb.info/gnd/1095566539	https://d-nb.info/gnd/116816139
Hartenstein Anna	116490292
Hartl-Mitius Philomena	116490926
Hartlieb Louise Sophie	kein Eintrag von api gefunden
Hartmann Anna	116491388
Hartmann Linda	https://d-nb.info/gnd/1069650935	https://d-nb.info/gnd/116339497	https://d-nb.info/gnd/172210690	https://d-nb.info/gnd/105780162
Hartmann Mignon	https://d-nb.info/gnd/1064915531	https://d-nb.info/gnd/11641099X
Hartner Eva	117638943
Hartog Marie	128021640
Hartog zur Megede Marie	128021640
Hartschmidt M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hartwig Caroline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hartwig Gg	kein Eintrag von api gefunden
Haselich Charlotte	172127785
Hasenclever Sophie	https://d-nb.info/gnd/116511869	https://d-nb.info/gnd/116511850	https://d-nb.info/gnd/1209656957	https://d-nb.info/gnd/116117893
Hasert Ernestine	kein Eintrag von api gefunden
Hasper Elise	189447419
Hasselbach Anna	1038589886
Hatzfeldt Sophie	https://d-nb.info/gnd/118546767	https://d-nb.info/gnd/116520019
Hätzlerin Klara	https://d-nb.info/gnd/118719831	https://d-nb.info/gnd/1157483666
Hauck Minnie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Haufe Ella	kein Eintrag von api gefunden
Haug Maria	127544941
Haugwitz Kathinka	116527102
Haugwitz Luise	https://d-nb.info/gnd/116349638	https://d-nb.info/gnd/116527129	https://d-nb.info/gnd/121314421
Haugwitz Marie	1085169723
Haupt Antonie	https://d-nb.info/gnd/116494115	https://d-nb.info/gnd/116528206	https://d-nb.info/gnd/126646910
Haupt Marie	1208458132
Haupt Rudolfine	kein Eintrag von api gefunden
Haupt Therese	https://d-nb.info/gnd/139660674	https://d-nb.info/gnd/1031533192	https://d-nb.info/gnd/118658166
Haupt W	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hauschner Auguste	116537175
Hauser Ida	1162538821
Hauser-Edel Caroline	1124918280
Hausfrau 	https://d-nb.info/gnd/4023733-3	https://d-nb.info/gnd/4597747-1	https://d-nb.info/gnd/1086346335	https://d-nb.info/gnd/1091738610	https://d-nb.info/gnd/2156648-3	https://d-nb.info/gnd/1091738483	https://d-nb.info/gnd/1189462907	https://d-nb.info/gnd/310483-7	https://d-nb.info/gnd/1092334343	https://d-nb.info/gnd/509945-6
Häusser Caroline	116369434
Hausser Marie	kein Eintrag von api gefunden
Häussler-Schweizer Marie	kein Eintrag von api gefunden
Haussmann Selma	kein Eintrag von api gefunden
Hautzinger Amelie	kein Eintrag von api gefunden
Haverland Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Haxthausen Antonie	https://d-nb.info/gnd/1070285315	https://d-nb.info/gnd/116552344	https://d-nb.info/gnd/116552166
Haydn J	1165085771
Hayek Katharina	kein Eintrag von api gefunden
Haymer Magdalena	120869837
Haymann Max	125078951
Heaton-Armstrong L B.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heber Henriette	1015957986
Hecht-Cserhalmi Irene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heddin Rob	kein Eintrag von api gefunden
Hedwig Tante	https://d-nb.info/gnd/1063348498	https://d-nb.info/gnd/1043726071
Heerwart Eleonore	119425270
Hehl Franziska	kein Eintrag von api gefunden
Hehn Friederike	122595866
Heiberg Asta	https://d-nb.info/gnd/172153662	https://d-nb.info/gnd/116572957	https://d-nb.info/gnd/11657299X
Heidfeld Marianne	kein Eintrag von api gefunden
Heidemann Elis	118810103
Heiden A	1277563705
Heiden E	https://d-nb.info/gnd/117510068	https://d-nb.info/gnd/173674046
Heiden Nanny	kein Eintrag von api gefunden
Heidsieck Antonie	116650680
Heim Adele	kein Eintrag von api gefunden
Heim Charlotte	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heim Else	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heim Sophie	https://d-nb.info/gnd/116656654	https://d-nb.info/gnd/1187288578	https://d-nb.info/gnd/1013170830	https://d-nb.info/gnd/12598023X	https://d-nb.info/gnd/128047100	https://d-nb.info/gnd/136816371	https://d-nb.info/gnd/1038437180	https://d-nb.info/gnd/1034901907
Heimburg W	104352787
Heincke Ida	1038657563
Heine Anselm	116659076
Heine Selma	116659076
Heine Emma	https://d-nb.info/gnd/116659130	https://d-nb.info/gnd/125486049	https://d-nb.info/gnd/18954046X
Heinrich Elisabeth	https://d-nb.info/gnd/126498334	https://d-nb.info/gnd/116665475	https://d-nb.info/gnd/132359359	https://d-nb.info/gnd/174171714	https://d-nb.info/gnd/1167424409	https://d-nb.info/gnd/137764049	https://d-nb.info/gnd/103345060X	https://d-nb.info/gnd/132302683
Heinrich Johanne Christiane	https://d-nb.info/gnd/1019560266	https://d-nb.info/gnd/1202637256	https://d-nb.info/gnd/116640456	https://d-nb.info/gnd/139291784
Heinrichs Adeline	kein Eintrag von api gefunden
Heinrichs Emilie	116666765
Heinz T.	1062978676
Heinze Anna	https://d-nb.info/gnd/1279965363	https://d-nb.info/gnd/116674415
Heinze Frieda	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinzerling Caroline	kein Eintrag von api gefunden
Heisterbergk Konstanze	116676892
Heiter Amalie	100844979
Heitmann Mathilde	126811482
Helbling Anna	kein Eintrag von api gefunden
Held-Marbach Klara	1038681502
Helder Ernst	kein Eintrag von api gefunden
Heldern Toni	kein Eintrag von api gefunden
Helding Lina	kein Eintrag von api gefunden
Heldt E	1050550889
Helena Dilia	https://d-nb.info/gnd/1234931001	https://d-nb.info/gnd/116127287
Helfenbein Luise	126812500
Hellemeyer Maria	1012850250
Hellen C.	116399201
Heller 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heller Marie	116849096
Heller Ottilie	kein Eintrag von api gefunden
Hellinghaus Ida	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hellmuth Isabella	kein Eintrag von api gefunden
Hellmuth Martha	117326305
Hellmuth Mathilde	kein Eintrag von api gefunden
Helm Clementine	116160187
Helm Feodor	https://d-nb.info/gnd/116020385	https://d-nb.info/gnd/116659076
Helm Jeanette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Helmar Anna	kein Eintrag von api gefunden
Helmar W	https://d-nb.info/gnd/1012850250	https://d-nb.info/gnd/118774735
Helmers Edith	123234514
Helms Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Helmstedt Eleonore	https://d-nb.info/gnd/135677483	https://d-nb.info/gnd/122789830	https://d-nb.info/gnd/1156558336
Helmuth Mathilde	kein Eintrag von api gefunden
Helvetia 	https://d-nb.info/gnd/1204660735	https://d-nb.info/gnd/300996233	https://d-nb.info/gnd/7705442-8	https://d-nb.info/gnd/1086008391	https://d-nb.info/gnd/4649977-5	https://d-nb.info/gnd/1225313171	https://d-nb.info/gnd/1225313317	https://d-nb.info/gnd/4580889-2	https://d-nb.info/gnd/116182-9	https://d-nb.info/gnd/1171176236
Helwig Amalie	118549006
Hempel Thekla	1059890852
Hendrich-Merta Marie	kein Eintrag von api gefunden
Henke Ida	https://d-nb.info/gnd/1080570314	https://d-nb.info/gnd/108056912X
Henke Margarete	kein Eintrag von api gefunden
Henkel Friederike	https://d-nb.info/gnd/1050402502	https://d-nb.info/gnd/1066253897	https://d-nb.info/gnd/124434186X
Henle Elise	https://d-nb.info/gnd/11671011X	https://d-nb.info/gnd/118967193	https://d-nb.info/gnd/116710225
Hennes (Claussnitzer-) Maria	kein Eintrag von api gefunden
Hennig Eugenie	1208512609
Hennig Sophie	116716045
Henniger-Schweitzer Katharina	kein Eintrag von api gefunden
Hennigs Herm	kein Eintrag von api gefunden
Hennings Emma	https://d-nb.info/gnd/124371400X	https://d-nb.info/gnd/118665855
Henoch-d'Albert Pauline	kein Eintrag von api gefunden
Henop Hedwig	kein Eintrag von api gefunden
Henrich Albertine	1049486617
Henrich-Wilhelmi Hedwig	117381292
Henrici Sophie	1302868764
Henrion Hermine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Henschel Anna Doris Sophie	kein Eintrag von api gefunden
Henschke Ulrike	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hense Hedwig	1120741068
Hensel Ernestine	kein Eintrag von api gefunden
Hensel Hensel u. Fanny Cecilie	kein Eintrag von api gefunden
Hensel M Luise	118710524
Hensel Wilhelmine	https://d-nb.info/gnd/116721049	https://d-nb.info/gnd/118549316	https://d-nb.info/gnd/118710524
Hensolt Auguste	kein Eintrag von api gefunden
Hentschel Alma	119622890
Hentz Lee Caroline	118812572
Henze Eleonore	119387727
Herb Josephine	118800361
Herber Pauline	143148141
Herberg Lucie	kein Eintrag von api gefunden
Herbert G.	https://d-nb.info/gnd/12217397X	https://d-nb.info/gnd/1120023939	https://d-nb.info/gnd/1145525938	https://d-nb.info/gnd/1057735450	https://d-nb.info/gnd/1244335509
Herbert Joh	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herbert M	118943324
Herbius 	1024978095
Herbst Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herbst Jenny	https://d-nb.info/gnd/1157458939	https://d-nb.info/gnd/1049305256	https://d-nb.info/gnd/131778569X	https://d-nb.info/gnd/142098973
Herbst Paula	137280009
Herder Caroline Maria	https://d-nb.info/gnd/118549561	https://d-nb.info/gnd/1199388513
Herder Natalie	116732229
Herding Johanna	kein Eintrag von api gefunden
Herf-Wachter Antonie	1176533886
Herff-Schacht Rosa	https://d-nb.info/gnd/1159090963	https://d-nb.info/gnd/126396744
Herge Ferdinande	113668295
Herget Johanna	kein Eintrag von api gefunden
Hering Elisa	https://d-nb.info/gnd/1173378731	https://d-nb.info/gnd/121176347	https://d-nb.info/gnd/102564183
Hering Johanna	https://d-nb.info/gnd/121176584	https://d-nb.info/gnd/126336806	https://d-nb.info/gnd/121176347
Hering Margarete Friederike	1038714656
Herling Clara	kein Eintrag von api gefunden
Hermann H(ans	kein Eintrag von api gefunden
Hermann Rosa	1185780580
Hermann Sophie	https://d-nb.info/gnd/131210063X	https://d-nb.info/gnd/1060114836	https://d-nb.info/gnd/1189395614	https://d-nb.info/gnd/1048318648
Hermann Wilhelmine	https://d-nb.info/gnd/116740108	https://d-nb.info/gnd/1121112439	https://d-nb.info/gnd/116489464	https://d-nb.info/gnd/1173436855	https://d-nb.info/gnd/142076309
Hermanny A	kein Eintrag von api gefunden
Hermes Anna	1159125562
Hermstein Gertrud	116744553
Herold Hedwig	116255056
Herrigau Wilibert	kein Eintrag von api gefunden
Herrkorn Pauline	116745932
Herrlinger-Ludwig Lina	1038723981
Herrmann Christine	142398489
Herrmannsdorfer Caroline	1242054464
Hertel Louise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herting Marie	kein Eintrag von api gefunden
Hertlein Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hertramph Ottilie	kein Eintrag von api gefunden
Hertwig-Behringer Martha	kein Eintrag von api gefunden
Hertz Henriette	https://d-nb.info/gnd/1210732491	https://d-nb.info/gnd/117694398
Hertz Rebecca	https://d-nb.info/gnd/1158247958	https://d-nb.info/gnd/121592049
Hertzka Friederike	1255162139
Hertzsch Marie	127743553
Herwartz Josephine	kein Eintrag von api gefunden
Herwegh Emma	https://d-nb.info/gnd/116755679	https://d-nb.info/gnd/141336331	https://d-nb.info/gnd/118550128	https://d-nb.info/gnd/1258314045
Herwi B	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herz Auguste	https://d-nb.info/gnd/117192945	https://d-nb.info/gnd/129059846	https://d-nb.info/gnd/116214627	https://d-nb.info/gnd/117751537	https://d-nb.info/gnd/1024361950
Herz Henriette	https://d-nb.info/gnd/1173378200	https://d-nb.info/gnd/118550152	https://d-nb.info/gnd/118859155X	https://d-nb.info/gnd/1173378219
Herzen 	https://d-nb.info/gnd/1047611392	https://d-nb.info/gnd/1151822272
Herzenswünsche 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herzfeld Marie	https://d-nb.info/gnd/119543559	https://d-nb.info/gnd/107346766X
Herzog Adelaide	https://d-nb.info/gnd/116761873	https://d-nb.info/gnd/1092226036	https://d-nb.info/gnd/1050401832	https://d-nb.info/gnd/104173793	https://d-nb.info/gnd/1161377476	https://d-nb.info/gnd/1175659908
Herzog L	https://d-nb.info/gnd/126402108	https://d-nb.info/gnd/1055595554	https://d-nb.info/gnd/13879460X	https://d-nb.info/gnd/138772517	https://d-nb.info/gnd/134198158	https://d-nb.info/gnd/13948003X	https://d-nb.info/gnd/1219537543
Herzog Sidonie	https://d-nb.info/gnd/1030243700	https://d-nb.info/gnd/116708077
Hesekiel Ludovica	https://d-nb.info/gnd/116764015	https://d-nb.info/gnd/118703986	https://d-nb.info/gnd/12989432X
Hesse Alice	https://d-nb.info/gnd/11676936X	https://d-nb.info/gnd/101508727	https://d-nb.info/gnd/137741324
Hesse Katharina	100165141
Hessen-Darmstadt Anna Sophie	117345091
Hessen-Darmstadt Augusta Magdalena	1079331220
Hessling Klara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hetzel-Hetzel Elise	kein Eintrag von api gefunden
Heuckendorff Helene	kein Eintrag von api gefunden
Heuer Frida	kein Eintrag von api gefunden
Heumann Sarah	1045331635
Heuser Emilie	103343471X
Heuser Olga	1038797543
Heusser-Schweizer Margarete Anna Barbara	kein Eintrag von api gefunden
Hey Bertha	https://d-nb.info/gnd/11648554X	https://d-nb.info/gnd/116029536	https://d-nb.info/gnd/1025251849	https://d-nb.info/gnd/1224474481	https://d-nb.info/gnd/1179803795	https://d-nb.info/gnd/115495160X
Heydemann E	120294427
Heyden Bertha	126724318
Heydt Wilhelmine	https://d-nb.info/gnd/125998110X	https://d-nb.info/gnd/1212893530
Heyl A	120288974
Heyl Hedwig	118979965
Heymann Friederike Katharine Anne	kein Eintrag von api gefunden
Heyn H	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heynrichs N J.	kein Eintrag von api gefunden
Héyret Marie	1143617681
Hezel Charlotte Henriette	116796162
Hibeau Adriana	116796316
Hild Therese	https://d-nb.info/gnd/118642731	https://d-nb.info/gnd/105009395X	https://d-nb.info/gnd/104262974	https://d-nb.info/gnd/121994783	https://d-nb.info/gnd/137639082
Hildebrandt-Eggert Gertrude	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hildebrandt Martha	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hildebrandt Wilhelmine	kein Eintrag von api gefunden
Hildeck Leo	11682400X
Hilden A	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hilkmann und Ignatz Barbara Gartler	kein Eintrag von api gefunden
Hill Anna	116807431
Hill Oktavia	kein Eintrag von api gefunden
Hillardt Gabriele	11727240X
Hillebrand Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hiller Olga	1038797543
Hillern Hermine	https://d-nb.info/gnd/116101857	https://d-nb.info/gnd/118904779	https://d-nb.info/gnd/100844995	https://d-nb.info/gnd/118658875
Hillern Wilhelmine	https://d-nb.info/gnd/118904779	https://d-nb.info/gnd/116101857	https://d-nb.info/gnd/100844995	https://d-nb.info/gnd/118658875
Hilliger L	kein Eintrag von api gefunden
Hilscher Luise	kein Eintrag von api gefunden
Hilscher Minna	kein Eintrag von api gefunden
Hilscher P	https://d-nb.info/gnd/1072921790	https://d-nb.info/gnd/107292174X	https://d-nb.info/gnd/1072921723	https://d-nb.info/gnd/1073374017	https://d-nb.info/gnd/120058685	https://d-nb.info/gnd/143489577	https://d-nb.info/gnd/1072921758
Hilpert Christine	kein Eintrag von api gefunden
Hinck Marie	1157396313
Hinckeldeyn Anna	116896183
Hinderer Anna	https://d-nb.info/gnd/12755579X	https://d-nb.info/gnd/1207578126
Hindermann Adèle	11689654X
Hindorf Clara	kein Eintrag von api gefunden
Hingst Adolphine	116896760
Hinnius Anna	120702547X
Hinterberger Anna Maria	kein Eintrag von api gefunden
Hirsch Jenny	116904755
Hirsch Marie	https://d-nb.info/gnd/116905514	https://d-nb.info/gnd/1294778862
Hirschberg 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hirschfeld Henriette	131337904
Hirschler Anna	1011872315
Hirschmann Julie	1050005465
Hirundo C	https://d-nb.info/gnd/1178483266	https://d-nb.info/gnd/173161278	https://d-nb.info/gnd/116249382
Hitz Luise	https://d-nb.info/gnd/11691730X	https://d-nb.info/gnd/1079698183
Hobe Charlotte	https://d-nb.info/gnd/122168674	https://d-nb.info/gnd/1156905680
Hobe Marie	107705486
Hobe Auguste Luise Therese	115832457X
Höbing M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hobirk Elisabeth	kein Eintrag von api gefunden
Hoch Marie Konstanze	116676892
Hochberg M. V	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hochfelden Brigitta	kein Eintrag von api gefunden
Hochheim Adelheid	kein Eintrag von api gefunden
Hochwald Adele	1140060600
Hochweber Elise	kein Eintrag von api gefunden
Hodler Emma	116922680
Hoechstetter Sophie	116922044
Hoepfner Hedwig	1255027398
Hoesch Lucy	1041310625
Hoernes Jenny	1046593803
Höfer Friederike	1081744081
Hofer Liana	1041311753
Hoff Emilie	https://d-nb.info/gnd/1208466356	https://d-nb.info/gnd/1073376885	https://d-nb.info/gnd/1071719408	https://d-nb.info/gnd/1265062056	https://d-nb.info/gnd/1073469867
Hoff Sophie	127067997X
Hoffelize Adele	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hoffinger Josefa	116936045
Hoffmann Agnes	https://d-nb.info/gnd/11693638X	https://d-nb.info/gnd/1265062056
Hoffmann Anna	1073377830
Hoffmann Wilhelmine Bertha	kein Eintrag von api gefunden
Hoffmann-Diederich Anna	116950854
Hoffmann Franziska	116758899
Hoffmann Julie	https://d-nb.info/gnd/116939990	https://d-nb.info/gnd/1045621560	https://d-nb.info/gnd/1178743454	https://d-nb.info/gnd/116758899	https://d-nb.info/gnd/14189508X
Hoffmann Lehrerin Louise	kein Eintrag von api gefunden
Hoffmann Maria	1303170493
Hoffmann Minna	1064856713
Hoffmann-Nesselbach L	kein Eintrag von api gefunden
Hoffmann Nina	1011894475
Hoffmann Norbert	https://d-nb.info/gnd/1050569946	https://d-nb.info/gnd/133311287
Hoffmann Ottilie	119060469
Hoffmann-Rühle Flora	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hoffmann v. Wangenheim Pauline	116942592
Hoffmann Wilhelmine	https://d-nb.info/gnd/1125536993	https://d-nb.info/gnd/1200999703	https://d-nb.info/gnd/120623471
Hoffnaass Franziska	118995014
Höflich Nannette	kein Eintrag von api gefunden
Hofmann Dorothea	1021093491
Hofmann Else	116951036
Hofmann Ida	https://d-nb.info/gnd/116543736	https://d-nb.info/gnd/1042260532	https://d-nb.info/gnd/11610869X
Hofmann Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hofmann R	132025191
Hofmann Wilhelmine	116251662
Hohenadel Therese	kein Eintrag von api gefunden
Hohenhausen Elise Felicitas	119035987
Hohenhausen Elise	https://d-nb.info/gnd/116953624	https://d-nb.info/gnd/119035987	https://d-nb.info/gnd/116953721	https://d-nb.info/gnd/11870284X
Hohenhausen Elise Philippine Amalie	116953624
Hohenhausen Henriette Friederike Amalie	116953667
Hohenheim Klara	11581907X
Hohenlohe-Kirchberg Albertine Renate	142931128
Hohenlohe-Kirchberg Christ. Louise	136109705
Hohenried L. St	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hohensee R	kein Eintrag von api gefunden
Hohenstädt S	https://d-nb.info/gnd/1211433161	https://d-nb.info/gnd/129304581
Hohenstein Angelica	101876240X
Hohenstein Cäcilie	kein Eintrag von api gefunden
Hohenthal Ida	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hohenwald H.	kein Eintrag von api gefunden
Hohn Clara	https://d-nb.info/gnd/103273292X	https://d-nb.info/gnd/116958197
Hohndorf Luise	kein Eintrag von api gefunden
Hohnhorst H.	kein Eintrag von api gefunden
Hohoff Maria	1050554450
Hohrath Clara	116606738
Hohrath Ottilie	126425329
Hoiningen-Huene Christine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Holbert P	kein Eintrag von api gefunden
Holger Francis	kein Eintrag von api gefunden
Holle Luise	1055181571
Holm A	1294476424
Holm Erich	https://d-nb.info/gnd/1097779432	https://d-nb.info/gnd/128728566	https://d-nb.info/gnd/116280077
Holm Mia	https://d-nb.info/gnd/116965355	https://d-nb.info/gnd/118862944
Holmblad Alexandrine	kein Eintrag von api gefunden
Holnstein C	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Holnstein aus Bayern Ida	kein Eintrag von api gefunden
Holst Amalie	https://d-nb.info/gnd/1204557586	https://d-nb.info/gnd/118774786	https://d-nb.info/gnd/101146345	https://d-nb.info/gnd/1033447269	https://d-nb.info/gnd/130818267	https://d-nb.info/gnd/1089540639
Holten M.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hölterhoff Elise	kein Eintrag von api gefunden
Holthausen Jeanette	https://d-nb.info/gnd/1224484665	https://d-nb.info/gnd/189552824
Holthausen Marie	https://d-nb.info/gnd/1224484665	https://d-nb.info/gnd/189552824
Holtz Johanna	1013193741
Holzer Fanny	kein Eintrag von api gefunden
Holzinger Emerike	137156499
Holzknecht Pauline	kein Eintrag von api gefunden
Holzmann-Forrer Clara	116973978
Holzmärker-Gerbode Josephine	https://d-nb.info/gnd/1157486754	https://d-nb.info/gnd/1158071485
Homberg Tinette	116975164
Hompesch Gräfin v	14389448X
Hommer Charlotte Sophie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Honau Elise	102528268
Honegger phil Elise	kein Eintrag von api gefunden
Hoof Minna	1158215169
Hopfengärtner Dorothée	kein Eintrag von api gefunden
Hopffgarten-Mülverstedt Elinor	kein Eintrag von api gefunden
Hopkins Elice	kein Eintrag von api gefunden
Hoppe Leopoldine	kein Eintrag von api gefunden
Hoppe Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hoppe-Seyler Amanda	115573704
Horenburgerin Elisabeth Anna Guldenapfel	kein Eintrag von api gefunden
Horix Therese	1210278561
Hörmann Angelica	116932325
Horn Anna	1290454930
Horn Clementine	kein Eintrag von api gefunden
Horn Flora	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Horn Helene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hörschelmann Emilie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Horst Auguste	129758256X
Horst Clotilde der	kein Eintrag von api gefunden
Horst Moritz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Horst der Sophie	105404624
Horsten E	1295243253
Horstig Susette	1018045864
Horstmann K	105404624
Hortense 	1045855820
Horvat-Petheö Marie	https://d-nb.info/gnd/127782842	https://d-nb.info/gnd/127782877
Hottner-Grefe Anna	128095229
Houwald-Thielau Marie	117014443
Hoyer Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hoyer Auguste	https://d-nb.info/gnd/140988017	https://d-nb.info/gnd/1262093880	https://d-nb.info/gnd/113668295
Hoyer Elise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hoyer Renata	https://d-nb.info/gnd/117028436	https://d-nb.info/gnd/1205761543
Hruschka Ella	117028975
Hrussoczy M.	kein Eintrag von api gefunden
Huber Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Huber Florence	https://d-nb.info/gnd/171854381	https://d-nb.info/gnd/115901373X
Huber Marie	https://d-nb.info/gnd/1050228790	https://d-nb.info/gnd/1191110753
Huber Marie Therese	https://d-nb.info/gnd/118883712	https://d-nb.info/gnd/116029749
Hubert R	https://d-nb.info/gnd/126540829	https://d-nb.info/gnd/112880576	https://d-nb.info/gnd/121809293
Hübener Helene	105838195
Hübner Emilie Henriette	https://d-nb.info/gnd/102878760X	https://d-nb.info/gnd/1038750083
Hübner Marie	https://d-nb.info/gnd/1266903682	https://d-nb.info/gnd/1014322138	https://d-nb.info/gnd/117045438
